sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
train/normal/000000350148.jpg,train,normal,coco2017,2.78,0.009,7.893,False
train/normal/000000350679.jpg,train,normal,coco2017,4.69,0.204,7.475,False
train/normal/000000351530.jpg,train,normal,coco2017,2.96,0.018,6.895,False
train/normal/000000351823.jpg,train,normal,coco2017,4.87,0.000,7.065,False
train/normal/000000352582.jpg,train,normal,coco2017,5.25,0.003,7.301,False
train/normal/000000352684.jpg,train,normal,coco2017,6.42,0.000,7.038,False
train/normal/000000353180.jpg,train,normal,coco2017,3.79,0.003,7.431,False
train/normal/000000354547.jpg,train,normal,coco2017,2.84,0.012,7.824,False
train/normal/000000354753.jpg,train,normal,coco2017,7.32,0.509,5.735,True
train/normal/000000354829.jpg,train,normal,coco2017,5.77,0.006,7.565,False
train/normal/000000355817.jpg,train,normal,coco2017,4.08,0.003,7.264,False
train/normal/000000356387.jpg,train,normal,coco2017,2.52,0.009,7.443,False
train/normal/000000356424.jpg,train,normal,coco2017,4.86,0.027,7.494,False
train/normal/000000356427.jpg,train,normal,coco2017,2.46,0.013,7.752,False
train/normal/000000356428.jpg,train,normal,coco2017,2.61,0.018,7.801,False
train/normal/000000356531.jpg,train,normal,coco2017,6.09,0.019,7.669,False
train/normal/000000356612.jpg,train,normal,coco2017,2.73,0.001,7.630,False
train/normal/000000357737.jpg,train,normal,coco2017,2.22,0.001,7.693,False
train/normal/000000357742.jpg,train,normal,coco2017,2.00,0.004,6.857,False
train/normal/000000357816.jpg,train,normal,coco2017,2.66,0.030,7.789,False
train/normal/000000357888.jpg,train,normal,coco2017,5.62,0.001,7.402,False
train/normal/000000358195.jpg,train,normal,coco2017,3.48,0.019,7.260,False
train/normal/000000358525.jpg,train,normal,coco2017,4.79,0.000,7.590,False
train/normal/000000358923.jpg,train,normal,coco2017,4.30,0.048,7.429,False
train/normal/000000360960.jpg,train,normal,coco2017,8.28,0.192,7.338,False
train/normal/000000361103.jpg,train,normal,coco2017,2.80,0.074,7.775,False
train/normal/000000361180.jpg,train,normal,coco2017,3.95,0.043,7.452,False
train/normal/000000361586.jpg,train,normal,coco2017,2.35,0.079,7.571,False
train/normal/000000362716.jpg,train,normal,coco2017,4.00,0.019,6.111,False
train/normal/000000363072.jpg,train,normal,coco2017,2.90,0.034,7.117,False
train/normal/000000363666.jpg,train,normal,coco2017,3.44,0.056,7.802,False
train/normal/000000363875.jpg,train,normal,coco2017,4.43,0.138,7.404,False
train/normal/000000364102.jpg,train,normal,coco2017,6.78,0.004,7.178,False
train/normal/000000365642.jpg,train,normal,coco2017,9.88,0.133,6.333,False
train/normal/000000365745.jpg,train,normal,coco2017,3.10,0.000,7.388,False
train/normal/000000367228.jpg,train,normal,coco2017,3.77,0.039,7.758,False
train/normal/000000367680.jpg,train,normal,coco2017,4.76,0.012,7.752,False
train/normal/000000368212.jpg,train,normal,coco2017,6.27,0.001,7.662,False
train/normal/000000368752.jpg,train,normal,coco2017,4.71,0.038,7.718,False
train/normal/000000369037.jpg,train,normal,coco2017,4.79,0.143,7.001,False
train/normal/000000369323.jpg,train,normal,coco2017,5.25,0.000,7.045,False
train/normal/000000370042.jpg,train,normal,coco2017,2.42,0.000,7.627,False
train/normal/000000370270.jpg,train,normal,coco2017,4.25,0.017,7.732,False
train/normal/000000370375.jpg,train,normal,coco2017,3.73,0.007,7.680,False
train/normal/000000370478.jpg,train,normal,coco2017,4.20,0.057,7.695,False
train/normal/000000370486.jpg,train,normal,coco2017,2.83,0.063,7.686,False
train/normal/000000370677.jpg,train,normal,coco2017,3.15,0.021,7.718,False
train/normal/000000371472.jpg,train,normal,coco2017,2.66,0.056,7.811,False
train/normal/000000371529.jpg,train,normal,coco2017,3.48,0.057,7.740,False
train/normal/000000374052.jpg,train,normal,coco2017,4.68,0.005,7.596,False
train/normal/000000374083.jpg,train,normal,coco2017,4.79,0.040,7.638,False
train/normal/000000374369.jpg,train,normal,coco2017,9.09,0.000,5.861,False
train/normal/000000376093.jpg,train,normal,coco2017,4.10,0.003,7.601,False
train/normal/000000376112.jpg,train,normal,coco2017,2.21,0.037,7.839,False
train/normal/000000376284.jpg,train,normal,coco2017,3.92,0.000,7.278,False
train/normal/000000377393.jpg,train,normal,coco2017,3.47,0.000,7.608,False
train/normal/000000377486.jpg,train,normal,coco2017,4.85,0.013,7.179,False
train/normal/000000377723.jpg,train,normal,coco2017,2.65,0.001,7.823,False
train/normal/000000380706.jpg,train,normal,coco2017,3.79,0.252,6.869,False
train/normal/000000381971.jpg,train,normal,coco2017,2.50,0.019,7.337,False
train/normal/000000382009.jpg,train,normal,coco2017,5.24,0.061,7.345,False
train/normal/000000383289.jpg,train,normal,coco2017,5.13,0.005,7.649,False
train/normal/000000383384.jpg,train,normal,coco2017,4.27,0.042,7.077,False
train/normal/000000383838.jpg,train,normal,coco2017,10.06,0.145,7.433,False
train/normal/000000384468.jpg,train,normal,coco2017,2.96,0.000,7.489,False
train/normal/000000384666.jpg,train,normal,coco2017,3.07,0.000,6.724,False
train/normal/000000386352.jpg,train,normal,coco2017,5.36,0.013,7.816,False
train/normal/000000386879.jpg,train,normal,coco2017,4.53,0.000,6.571,False
train/normal/000000387916.jpg,train,normal,coco2017,2.87,0.000,7.776,False
train/normal/000000388056.jpg,train,normal,coco2017,3.16,0.003,7.461,False
train/normal/000000388903.jpg,train,normal,coco2017,4.54,0.027,7.825,False
train/normal/000000390902.jpg,train,normal,coco2017,5.89,0.007,6.745,False
train/normal/000000391140.jpg,train,normal,coco2017,4.22,0.021,7.535,False
train/normal/000000391290.jpg,train,normal,coco2017,4.72,0.001,6.578,False
train/normal/000000391375.jpg,train,normal,coco2017,5.63,0.195,6.514,False
train/normal/000000391722.jpg,train,normal,coco2017,5.21,0.007,7.567,False
train/normal/000000394199.jpg,train,normal,coco2017,3.58,0.009,7.893,False
train/normal/000000394206.jpg,train,normal,coco2017,2.84,0.023,7.796,False
train/normal/000000394510.jpg,train,normal,coco2017,5.38,0.038,6.989,False
train/normal/000000394677.jpg,train,normal,coco2017,3.99,0.086,7.653,False
train/normal/000000394940.jpg,train,normal,coco2017,7.32,0.000,7.480,False
train/normal/000000395180.jpg,train,normal,coco2017,2.25,0.029,7.624,False
train/normal/000000395801.jpg,train,normal,coco2017,4.40,0.014,7.479,False
train/normal/000000395903.jpg,train,normal,coco2017,2.66,0.026,7.624,False
train/normal/000000396200.jpg,train,normal,coco2017,3.11,0.112,7.649,False
train/normal/000000396338.jpg,train,normal,coco2017,3.62,0.025,7.673,False
train/normal/000000396518.jpg,train,normal,coco2017,3.25,0.223,6.885,False
train/normal/000000396863.jpg,train,normal,coco2017,2.10,0.129,7.743,False
train/normal/000000397133.jpg,train,normal,coco2017,3.73,0.101,7.378,False
train/normal/000000397303.jpg,train,normal,coco2017,2.66,0.001,7.730,False
train/normal/000000397351.jpg,train,normal,coco2017,2.45,0.049,7.615,False
train/normal/000000397354.jpg,train,normal,coco2017,5.15,0.001,7.629,False
train/normal/000000398203.jpg,train,normal,coco2017,2.98,0.010,7.920,False
train/normal/000000398237.jpg,train,normal,coco2017,2.60,0.001,6.978,False
train/normal/000000399205.jpg,train,normal,coco2017,2.44,0.010,7.829,False
train/normal/000000399462.jpg,train,normal,coco2017,3.27,0.001,7.129,False
train/normal/000000399764.jpg,train,normal,coco2017,4.54,0.028,7.825,False
train/normal/000000400794.jpg,train,normal,coco2017,5.21,0.072,7.299,False
train/normal/000000401244.jpg,train,normal,coco2017,3.39,0.042,6.936,False
train/normal/000000401446.jpg,train,normal,coco2017,3.45,0.000,7.583,False
train/normal/000000401862.jpg,train,normal,coco2017,2.38,0.001,7.377,False
train/normal/000000402615.jpg,train,normal,coco2017,2.38,0.108,7.688,False
train/normal/000000402720.jpg,train,normal,coco2017,5.59,0.250,6.384,False
train/normal/000000402774.jpg,train,normal,coco2017,4.98,0.003,7.157,False
train/normal/000000403122.jpg,train,normal,coco2017,3.57,0.000,7.336,False
train/normal/000000403565.jpg,train,normal,coco2017,1.89,0.038,7.484,False
train/normal/000000403584.jpg,train,normal,coco2017,3.15,0.151,7.379,False
train/normal/000000403817.jpg,train,normal,coco2017,7.74,0.186,6.708,False
train/normal/000000404484.jpg,train,normal,coco2017,6.26,0.089,7.654,False
train/normal/000000404678.jpg,train,normal,coco2017,3.61,0.026,7.662,False
train/normal/000000404805.jpg,train,normal,coco2017,5.03,0.000,6.843,False
train/normal/000000404839.jpg,train,normal,coco2017,4.25,0.142,7.367,False
train/normal/000000405249.jpg,train,normal,coco2017,3.47,0.037,7.812,False
train/normal/000000406129.jpg,train,normal,coco2017,5.33,0.128,6.567,False
train/normal/000000406417.jpg,train,normal,coco2017,4.56,0.009,5.192,False
train/normal/000000406611.jpg,train,normal,coco2017,2.44,0.011,7.731,False
train/normal/000000406997.jpg,train,normal,coco2017,3.03,0.000,7.761,False
train/normal/000000407083.jpg,train,normal,coco2017,5.12,0.001,6.945,False
train/normal/000000407298.jpg,train,normal,coco2017,5.63,0.000,7.621,False
train/normal/000000407646.jpg,train,normal,coco2017,4.56,0.005,6.839,False
train/normal/000000407868.jpg,train,normal,coco2017,2.00,0.000,7.152,False
train/normal/000000408120.jpg,train,normal,coco2017,3.86,0.098,7.074,False
train/normal/000000408696.jpg,train,normal,coco2017,5.11,0.001,7.403,False
train/normal/000000408774.jpg,train,normal,coco2017,3.79,0.009,7.335,False
train/normal/000000408830.jpg,train,normal,coco2017,2.60,0.008,7.725,False
train/normal/000000409198.jpg,train,normal,coco2017,4.59,0.020,6.566,False
train/normal/000000409211.jpg,train,normal,coco2017,4.19,0.016,7.207,False
train/normal/000000409475.jpg,train,normal,coco2017,4.17,0.003,6.905,False
train/normal/000000410456.jpg,train,normal,coco2017,3.12,0.012,7.436,False
train/normal/000000410496.jpg,train,normal,coco2017,5.32,0.008,7.252,False
train/normal/000000410650.jpg,train,normal,coco2017,3.04,0.001,7.201,False
train/normal/000000411530.jpg,train,normal,coco2017,2.04,0.012,7.766,False
train/normal/000000411754.jpg,train,normal,coco2017,11.15,0.000,7.484,False
train/normal/000000411774.jpg,train,normal,coco2017,8.47,0.000,5.659,False
train/normal/000000411938.jpg,train,normal,coco2017,2.57,0.001,7.769,False
train/normal/000000412362.jpg,train,normal,coco2017,4.81,0.031,7.476,False
train/normal/000000413552.jpg,train,normal,coco2017,8.83,0.000,7.733,False
train/normal/000000413689.jpg,train,normal,coco2017,2.83,0.007,7.642,False
train/normal/000000414034.jpg,train,normal,coco2017,4.66,0.010,7.427,False
train/normal/000000414133.jpg,train,normal,coco2017,4.04,0.003,7.408,False
train/normal/000000414170.jpg,train,normal,coco2017,3.17,0.009,7.812,False
train/normal/000000414385.jpg,train,normal,coco2017,5.79,0.010,7.303,False
train/normal/000000414510.jpg,train,normal,coco2017,2.99,0.011,7.580,False
train/normal/000000414673.jpg,train,normal,coco2017,2.68,0.000,7.249,False
train/normal/000000415741.jpg,train,normal,coco2017,8.42,0.000,7.509,False
train/normal/000000415882.jpg,train,normal,coco2017,3.89,0.084,7.848,False
train/normal/000000415990.jpg,train,normal,coco2017,4.29,0.000,6.970,False
train/normal/000000416104.jpg,train,normal,coco2017,3.41,0.032,7.740,False
train/normal/000000416343.jpg,train,normal,coco2017,5.28,0.002,7.523,False
train/normal/000000417249.jpg,train,normal,coco2017,5.10,0.025,7.646,False
train/normal/000000417285.jpg,train,normal,coco2017,4.80,0.005,7.726,False
train/normal/000000417608.jpg,train,normal,coco2017,7.16,0.037,7.741,False
train/normal/000000417632.jpg,train,normal,coco2017,3.42,0.038,7.756,False
train/normal/000000419974.jpg,train,normal,coco2017,3.50,0.034,7.180,False
train/normal/000000420069.jpg,train,normal,coco2017,3.26,0.020,7.411,False
train/normal/000000420281.jpg,train,normal,coco2017,6.42,0.020,7.786,False
train/normal/000000420840.jpg,train,normal,coco2017,6.34,0.001,7.378,False
train/normal/000000420916.jpg,train,normal,coco2017,3.21,0.019,7.626,False
train/normal/000000422670.jpg,train,normal,coco2017,7.51,0.174,7.476,False
train/normal/000000422706.jpg,train,normal,coco2017,3.87,0.010,7.708,False
train/normal/000000422836.jpg,train,normal,coco2017,7.46,0.036,7.849,False
train/normal/000000422998.jpg,train,normal,coco2017,5.41,0.047,7.764,False
train/normal/000000423123.jpg,train,normal,coco2017,5.54,0.082,7.701,False
train/normal/000000423506.jpg,train,normal,coco2017,6.17,0.027,7.427,False
train/normal/000000423798.jpg,train,normal,coco2017,5.56,0.014,6.743,False
train/normal/000000423944.jpg,train,normal,coco2017,4.99,0.182,7.157,False
train/normal/000000424162.jpg,train,normal,coco2017,4.15,0.000,6.998,False
train/normal/000000424349.jpg,train,normal,coco2017,3.81,0.068,7.743,False
train/normal/000000424642.jpg,train,normal,coco2017,2.15,0.002,7.732,False
train/normal/000000425226.jpg,train,normal,coco2017,5.76,0.008,7.418,False
train/normal/000000425361.jpg,train,normal,coco2017,4.13,0.307,6.834,False
train/normal/000000425702.jpg,train,normal,coco2017,4.47,0.000,7.044,False
train/normal/000000426376.jpg,train,normal,coco2017,5.17,0.000,5.356,False
train/normal/000000427055.jpg,train,normal,coco2017,3.14,0.046,7.581,False
train/normal/000000427160.jpg,train,normal,coco2017,5.44,0.004,7.415,False
train/normal/000000427256.jpg,train,normal,coco2017,2.86,0.166,7.202,False
train/normal/000000427655.jpg,train,normal,coco2017,2.76,0.039,7.796,False
train/normal/000000429690.jpg,train,normal,coco2017,3.09,0.019,7.780,False
train/normal/000000429718.jpg,train,normal,coco2017,3.12,0.023,7.793,False
train/normal/000000429761.jpg,train,normal,coco2017,4.10,0.000,6.534,False
train/normal/000000431545.jpg,train,normal,coco2017,5.52,0.015,6.879,False
train/normal/000000431693.jpg,train,normal,coco2017,5.36,0.000,6.962,False
train/normal/000000431876.jpg,train,normal,coco2017,1.95,0.010,7.738,False
train/normal/000000431896.jpg,train,normal,coco2017,3.45,0.001,7.308,False
train/normal/000000432085.jpg,train,normal,coco2017,5.79,0.007,7.623,False
train/normal/000000432898.jpg,train,normal,coco2017,5.02,0.000,6.883,False
train/normal/000000433103.jpg,train,normal,coco2017,4.06,0.130,7.447,False
train/normal/000000433204.jpg,train,normal,coco2017,4.15,0.000,7.514,False
train/normal/000000434204.jpg,train,normal,coco2017,5.64,0.050,7.534,False
train/normal/000000434548.jpg,train,normal,coco2017,2.79,0.004,7.414,False
train/normal/000000436617.jpg,train,normal,coco2017,3.75,0.000,7.326,False
train/normal/000000436738.jpg,train,normal,coco2017,4.84,0.002,7.382,False
train/normal/000000437205.jpg,train,normal,coco2017,7.15,0.049,7.657,False
train/normal/000000437331.jpg,train,normal,coco2017,3.74,0.004,7.486,False
train/normal/000000437351.jpg,train,normal,coco2017,3.99,0.172,7.062,False
train/normal/000000438774.jpg,train,normal,coco2017,3.48,0.001,7.536,False
train/normal/000000438876.jpg,train,normal,coco2017,4.15,0.009,7.023,False
train/normal/000000438907.jpg,train,normal,coco2017,2.50,0.010,7.749,False
train/normal/000000439180.jpg,train,normal,coco2017,3.00,0.002,7.130,False
train/normal/000000439290.jpg,train,normal,coco2017,2.14,0.000,7.739,False
train/normal/000000439522.jpg,train,normal,coco2017,4.18,0.002,6.064,False
train/normal/000000439593.jpg,train,normal,coco2017,5.39,0.047,7.234,False
train/normal/000000439773.jpg,train,normal,coco2017,5.33,0.013,7.387,False
train/normal/000000439994.jpg,train,normal,coco2017,2.17,0.008,7.755,False
train/normal/000000440336.jpg,train,normal,coco2017,4.45,0.014,7.128,False
train/normal/000000441442.jpg,train,normal,coco2017,3.50,0.003,7.107,False
train/normal/000000441468.jpg,train,normal,coco2017,3.53,0.023,7.659,False
train/normal/000000441586.jpg,train,normal,coco2017,2.44,0.006,7.584,False
train/normal/000000442306.jpg,train,normal,coco2017,1.59,0.082,7.699,False
train/normal/000000442323.jpg,train,normal,coco2017,6.79,0.022,7.566,False
train/normal/000000442456.jpg,train,normal,coco2017,3.21,0.035,7.607,False
train/normal/000000442746.jpg,train,normal,coco2017,3.56,0.014,7.499,False
train/normal/000000442836.jpg,train,normal,coco2017,3.29,0.000,7.391,False
train/normal/000000443426.jpg,train,normal,coco2017,7.75,0.007,7.219,False
train/normal/000000443844.jpg,train,normal,coco2017,3.24,0.029,7.272,False
train/normal/000000443969.jpg,train,normal,coco2017,3.62,0.000,7.493,False
train/normal/000000444142.jpg,train,normal,coco2017,4.49,0.046,7.454,False
train/normal/000000445792.jpg,train,normal,coco2017,5.72,0.000,7.475,False
train/normal/000000445846.jpg,train,normal,coco2017,6.72,0.000,7.345,False
train/normal/000000446651.jpg,train,normal,coco2017,4.10,0.209,7.184,False
train/normal/000000447088.jpg,train,normal,coco2017,3.96,0.004,7.181,False
train/normal/000000447169.jpg,train,normal,coco2017,4.58,0.012,7.689,False
train/normal/000000447187.jpg,train,normal,coco2017,4.34,0.001,7.531,False
train/normal/000000447465.jpg,train,normal,coco2017,3.16,0.001,7.556,False
train/normal/000000447611.jpg,train,normal,coco2017,7.08,0.014,7.350,False
train/normal/000000447789.jpg,train,normal,coco2017,2.59,0.000,6.989,False
